,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
3569,7192,7192,51633,20,hybrid,1000,216,Mozambique,beta,791961.3876897248,820.0,791489.8393377489,591,22.350998,0.016,1.0,0.016,1.0,3.366
3570,7195,7195,51633,20,hybrid,1000,216,Mozambique,alpha,921058.6396972092,1220.0,919979.3042616114,384,22.198706,0.016,1.67,0.02672,1.0,3.366
3573,7205,7205,51633,20,hybrid,1000,216,Mozambique,beta,777379.5011256372,860.0,776134.8477377454,42,22.20864,0.016,1.0,0.016,1.0,3.366
3575,7210,7210,51633,20,hybrid,1000,216,Mozambique,beta,775190.6047557746,1240.0,774157.6700735907,876,22.252768,0.016,1.0,0.016,1.0,3.366
3578,7220,7220,51633,20,hybrid,1000,216,Mozambique,beta,788678.1374086675,840.0,787923.4012288708,727,22.24616,0.016,1.0,0.016,1.0,3.366
3579,7221,7221,51633,20,hybrid,1000,216,Mozambique,alpha,919117.116030904,1280.0,917650.5853148816,269,22.193289,0.016,1.67,0.02672,1.0,3.366
3584,7231,7231,51633,20,hybrid,1000,216,Mozambique,beta,790934.2526850246,1080.0,790119.4616859393,958,22.386147,0.016,1.0,0.016,1.0,3.366
3587,7236,7236,51633,20,hybrid,1000,216,Mozambique,beta,786300.2744446748,940.0,785308.7684570154,252,22.329536,0.016,1.0,0.016,1.0,3.366
3588,7237,7237,51633,20,hybrid,1000,216,Mozambique,alpha,920810.8539167858,780.0,919825.4716395526,462,22.277628,0.016,1.67,0.02672,1.0,3.366
3589,7239,7239,51633,20,hybrid,1000,216,Mozambique,beta,776590.1591237364,1048.916100448256,776094.4230630621,2,22.126993,0.016,1.0,0.016,1.0,3.366
3590,7240,7240,51633,20,hybrid,1000,216,Mozambique,beta,783861.1402757468,1186.1917364224,782766.8290438037,664,22.194002,0.016,1.0,0.016,1.0,3.366
3591,7242,7242,51633,20,hybrid,1000,216,Mozambique,beta,782621.5291081469,1100.0,781609.0848879012,513,22.286419,0.016,1.0,0.016,1.0,3.366
3596,7250,7250,51633,20,hybrid,1000,216,Mozambique,beta,792872.2897721031,920.0,792256.6194912766,608,22.366396,0.016,1.0,0.016,1.0,3.366
3598,7258,7258,51633,20,hybrid,1000,216,Mozambique,beta,782050.5256141167,1095.4070215745865,781308.1989355781,880,22.274841,0.016,1.0,0.016,1.0,3.366
3600,7262,7262,51633,20,hybrid,1000,216,Mozambique,beta,779293.5409150437,1015.31308146688,778329.1762526538,468,22.087273,0.016,1.0,0.016,1.0,3.366
3601,7266,7266,51633,20,hybrid,1000,216,Mozambique,alpha,922385.460668863,1351.8348655224938,921364.4212422587,939,22.186562,0.016,1.67,0.02672,1.0,3.366
3602,7268,7268,51633,20,hybrid,1000,216,Mozambique,gamma,945891.535154156,1280.0,944340.1030273786,564,22.315199,0.016,2.0,0.032,1.0,3.366
3603,7270,7270,51633,20,hybrid,1000,216,Mozambique,beta,786384.3434432547,1224.6801623119036,785291.9926954705,507,22.259249,0.016,1.0,0.016,1.0,3.366
3606,7278,7278,51633,20,hybrid,1000,216,Mozambique,gamma,946921.9337842969,1320.0,945783.533080565,547,22.264341,0.016,2.0,0.032,1.0,3.366
3607,7279,7279,51633,20,hybrid,1000,216,Mozambique,beta,785124.3768933591,1000.0,783976.3279951038,446,22.20668,0.016,1.0,0.016,1.0,3.366
3608,7280,7280,51633,20,hybrid,1000,216,Mozambique,beta,775135.3691332822,1226.1063421124936,774078.8591719869,174,22.067612,0.016,1.0,0.016,1.0,3.366
3609,7282,7282,51633,20,hybrid,1000,216,Mozambique,beta,775144.0907161685,1018.4884258895036,774186.3383972384,220,22.293095,0.016,1.0,0.016,1.0,3.366
3610,7283,7283,51633,20,hybrid,1000,216,Mozambique,beta,771894.7308780446,995.4070215745865,770783.9434106288,702,22.227657,0.016,1.0,0.016,1.0,3.366
3612,7287,7287,51633,20,hybrid,1000,216,Mozambique,beta,777568.6280283262,1000.0,776627.6367591454,86,22.108303,0.016,1.0,0.016,1.0,3.366
3613,7288,7288,51633,20,hybrid,1000,216,Mozambique,alpha,921231.6784565444,1080.0,920481.9612015164,395,22.305696,0.016,1.67,0.02672,1.0,3.366
3615,7290,7290,51633,20,hybrid,1000,216,Mozambique,beta,783358.6361463794,1040.0,782001.3759256334,156,22.346807,0.016,1.0,0.016,1.0,3.366
3616,7291,7291,51633,20,hybrid,1000,216,Mozambique,beta,786302.563497676,1080.0,785122.4787828291,81,22.44283,0.016,1.0,0.016,1.0,3.366
3618,7294,7294,51633,20,hybrid,1000,216,Mozambique,beta,787864.6764812714,1220.0,786737.7574245036,728,22.393131,0.016,1.0,0.016,1.0,3.366
3620,7300,7300,51633,20,hybrid,1000,216,Mozambique,beta,787983.7066407008,1120.0,786971.1008967791,435,22.204935,0.016,1.0,0.016,1.0,3.366
3621,7301,7301,51633,20,hybrid,1000,216,Mozambique,beta,788607.2612179565,960.0,787518.9234760951,668,22.241173,0.016,1.0,0.016,1.0,3.366
3623,7304,7304,51633,20,hybrid,1000,216,Mozambique,beta,790180.4096783691,1123.5831808,789025.0942121213,228,22.347778,0.016,1.0,0.016,1.0,3.366
3625,7310,7310,51633,20,hybrid,1000,216,Mozambique,gamma,946702.451505965,1257.5034658215773,945802.3478071722,219,22.178621,0.016,2.0,0.032,1.0,3.366
3626,7312,7312,51633,20,hybrid,1000,216,Mozambique,beta,791779.8848352251,1000.0,790796.3576087571,260,22.291718,0.016,1.0,0.016,1.0,3.366
3630,7320,7320,51633,20,hybrid,1000,216,Mozambique,beta,783181.8784608915,1100.0,781978.8970670516,718,22.338379,0.016,1.0,0.016,1.0,3.366
3631,7322,7322,51633,20,hybrid,1000,216,Mozambique,beta,783611.0442236513,1000.0,782935.2687875518,869,22.341448,0.016,1.0,0.016,1.0,3.366
3632,7323,7323,51633,20,hybrid,1000,216,Mozambique,alpha,923770.8733334626,860.0,922646.726429471,866,22.29223,0.016,1.67,0.02672,1.0,3.366
3634,7328,7328,51633,20,hybrid,1000,216,Mozambique,delta,957874.639570614,1380.0,956567.2686435952,973,22.362923,0.016,2.2,0.0352,1.0,3.366
3635,7329,7329,51633,20,hybrid,1000,216,Mozambique,delta,961275.785708331,1280.0,959897.6619866672,446,22.20668,0.016,2.2,0.0352,1.0,3.366
3636,7331,7331,51633,20,hybrid,1000,216,Mozambique,delta,958485.3730776636,1360.0,957032.6220053986,949,22.08215,0.016,2.2,0.0352,1.0,3.366
3639,7334,7334,51633,20,hybrid,1000,216,Mozambique,beta,773233.8072445861,1000.0,772003.0995790553,527,22.25385,0.016,1.0,0.016,1.0,3.366
3640,7337,7337,51633,20,hybrid,1000,216,Mozambique,beta,776984.6754517232,966.1917364224,776272.0064514804,470,22.331593,0.016,1.0,0.016,1.0,3.366
3642,7340,7340,51633,20,hybrid,1000,216,Mozambique,beta,794524.9451208293,1340.0,793169.2576408093,145,22.270193,0.016,1.0,0.016,1.0,3.366
3647,7353,7353,51633,20,hybrid,1000,216,Mozambique,alpha,920311.8875433592,1200.0,919531.0470899772,775,22.338812,0.016,1.67,0.02672,1.0,3.366
3648,7356,7356,51633,20,hybrid,1000,216,Mozambique,beta,776695.7966155306,1120.0,774484.8981526325,592,22.232199,0.016,1.0,0.016,1.0,3.366
3649,7359,7359,51633,20,hybrid,1000,216,Mozambique,beta,784118.2760510863,869.15808370688,782955.1265172735,23,22.215963,0.016,1.0,0.016,1.0,3.366
3650,7360,7360,51633,20,hybrid,1000,216,Mozambique,beta,795511.5499871853,857.9989649974887,794997.9106513958,767,22.27152,0.016,1.0,0.016,1.0,3.366
3652,7362,7362,51633,20,hybrid,1000,216,Mozambique,beta,781555.9963734394,1106.1063421124936,780509.7672678836,882,22.31605,0.016,1.0,0.016,1.0,3.366
3653,7363,7363,51633,20,hybrid,1000,216,Mozambique,delta,959470.0581395226,900.0,958599.5569491684,809,22.312746,0.016,2.2,0.0352,1.0,3.366
3654,7367,7367,51633,20,hybrid,1000,216,Mozambique,gamma,951406.819150464,1000.0,950709.5192139146,734,22.338974,0.016,2.0,0.032,1.0,3.366
3655,7368,7368,51633,20,hybrid,1000,216,Mozambique,beta,785302.252619677,1160.0,784386.469479824,812,22.1397,0.016,1.0,0.016,1.0,3.366
3656,7369,7369,51633,20,hybrid,1000,216,Mozambique,alpha,922942.2971375494,1120.0,921997.1685683628,954,22.184511,0.016,1.67,0.02672,1.0,3.366
3658,7373,7373,51633,20,hybrid,1000,216,Mozambique,beta,778660.5109194461,840.0,778116.9809646457,342,22.264856,0.016,1.0,0.016,1.0,3.366
3661,7377,7377,51633,20,hybrid,1000,216,Mozambique,delta,959769.5809144994,1300.0,958470.9258331468,444,22.354813,0.016,2.2,0.0352,1.0,3.366
3664,7382,7382,51633,20,hybrid,1000,216,Mozambique,beta,789400.3885576876,1080.0,788325.2137019205,375,22.318972,0.016,1.0,0.016,1.0,3.366
3666,7388,7388,51633,20,hybrid,1000,216,Mozambique,beta,786102.4659380047,1127.43008370688,784566.207946142,739,22.2452,0.016,1.0,0.016,1.0,3.366
3667,7389,7389,51633,20,hybrid,1000,216,Mozambique,beta,779679.8861419902,1060.0,778435.338243068,318,22.302208,0.016,1.0,0.016,1.0,3.366
3668,7390,7390,51633,20,hybrid,1000,216,Mozambique,delta,961021.3298215056,1220.0,959885.0732086282,465,22.296913,0.016,2.2,0.0352,1.0,3.366
3669,7391,7391,51633,20,hybrid,1000,216,Mozambique,beta,784695.4222319175,1020.0,784061.8699092166,729,22.257147,0.016,1.0,0.016,1.0,3.366
3672,7398,7398,51633,20,hybrid,1000,216,Mozambique,beta,786598.7191185114,940.0,785504.2061382465,974,22.357628,0.016,1.0,0.016,1.0,3.366
3677,7405,7405,51633,20,hybrid,1000,216,Mozambique,beta,790455.0469997515,700.0,789265.8022882096,481,22.335728,0.016,1.0,0.016,1.0,3.366
3679,7407,7407,51633,20,hybrid,1000,216,Mozambique,beta,791190.5686984758,944.29981696,790110.1335031893,537,22.35898,0.016,1.0,0.016,1.0,3.366
3680,7409,7409,51633,20,hybrid,1000,216,Mozambique,beta,792201.0708641403,1060.0,790693.6703255279,32,22.225399,0.016,1.0,0.016,1.0,3.366
3682,7412,7412,51633,20,hybrid,1000,216,Mozambique,beta,785327.1732838616,1200.0,783736.6564700265,11,22.22873,0.016,1.0,0.016,1.0,3.366
3684,7416,7416,51633,20,hybrid,1000,216,Mozambique,alpha,917801.4938905044,1180.0,916895.0818503104,120,22.166618,0.016,1.67,0.02672,1.0,3.366
3686,7418,7418,51633,20,hybrid,1000,216,Mozambique,beta,793263.864710193,980.0,792746.9315394381,820,22.221062,0.016,1.0,0.016,1.0,3.366
3688,7421,7421,51633,20,hybrid,1000,216,Mozambique,beta,780080.4588426589,1170.6993205379072,779081.6400182836,817,22.335466,0.016,1.0,0.016,1.0,3.366
3689,7424,7424,51633,20,hybrid,1000,216,Mozambique,beta,789264.9417570712,1100.0,788238.299063988,398,22.262035,0.016,1.0,0.016,1.0,3.366
3690,7428,7428,51633,20,hybrid,1000,216,Mozambique,alpha,917544.9591005566,1080.0000000000002,916786.3643581922,404,22.244135,0.016,1.67,0.02672,1.0,3.366
3691,7434,7434,51633,20,hybrid,1000,216,Mozambique,beta,783003.8569014019,923.5385051833958,782209.2077275293,79,22.319626,0.016,1.0,0.016,1.0,3.366
3693,7436,7436,51633,20,hybrid,1000,216,Mozambique,beta,787526.6506974631,1245.159780352,786590.0765771316,962,22.209787,0.016,1.0,0.016,1.0,3.366
3695,7438,7438,51633,20,hybrid,1000,216,Mozambique,beta,794593.3205785672,1198.4884258895036,793599.704937056,963,22.30829,0.016,1.0,0.016,1.0,3.366
3696,7439,7439,51633,20,hybrid,1000,216,Mozambique,gamma,948514.6912110364,1480.0,946979.6725771785,68,22.363745,0.016,2.0,0.032,1.0,3.366
3698,7441,7441,51633,20,hybrid,1000,216,Mozambique,gamma,946953.8993126784,1180.0,945794.2459467918,185,22.305,0.016,2.0,0.032,1.0,3.366
3699,7443,7443,51633,20,hybrid,1000,216,Mozambique,beta,781317.4885891706,1140.0,780496.6713485768,362,22.297523,0.016,1.0,0.016,1.0,3.366
3701,7446,7446,51633,20,hybrid,1000,216,Mozambique,delta,961841.8751955284,1120.0,960544.0370628329,853,22.365532,0.016,2.2,0.0352,1.0,3.366
3705,7456,7456,51633,20,hybrid,1000,216,Mozambique,beta,788678.1374086675,840.0,787923.4012288708,727,22.24616,0.016,1.0,0.016,1.0,3.366
3707,7458,7458,51633,20,hybrid,1000,216,Mozambique,beta,784151.4422830446,1040.0,783464.188641352,216,22.347265,0.016,1.0,0.016,1.0,3.366
3708,7460,7460,51633,20,hybrid,1000,216,Mozambique,beta,787448.1541302203,860.0,787212.4825086405,669,22.207167,0.016,1.0,0.016,1.0,3.366
3709,7461,7461,51633,20,hybrid,1000,216,Mozambique,delta,960075.2091308573,1020.0,959056.5106414544,262,22.145893,0.016,2.2,0.0352,1.0,3.366
3711,7464,7464,51633,20,hybrid,1000,216,Mozambique,beta,776226.4950292062,998.4884258895036,775062.8077970683,655,22.08016,0.016,1.0,0.016,1.0,3.366
3712,7465,7465,51633,20,hybrid,1000,216,Mozambique,alpha,922831.7614349906,1320.0,921357.0999470284,946,22.369045,0.016,1.67,0.02672,1.0,3.366
3714,7467,7467,51633,20,hybrid,1000,216,Mozambique,beta,779733.3466932075,1128.916100448256,778352.0630111462,472,22.229488,0.016,1.0,0.016,1.0,3.366
3720,7478,7478,51633,20,hybrid,1000,216,Mozambique,beta,788096.7515083824,958.4884258895036,786911.2968501591,253,22.254461,0.016,1.0,0.016,1.0,3.366
3721,7482,7482,51633,20,hybrid,1000,216,Mozambique,beta,786151.9186618924,1140.0,785283.9576230615,18,22.313652,0.016,1.0,0.016,1.0,3.366
3722,7483,7483,51633,20,hybrid,1000,216,Mozambique,beta,787780.1498899703,927.43008370688,786895.5742619408,967,22.332521,0.016,1.0,0.016,1.0,3.366
3723,7485,7485,51633,20,hybrid,1000,216,Mozambique,beta,776237.0572266949,1146.1917364224,774919.3187286559,889,22.235735,0.016,1.0,0.016,1.0,3.366
3727,7491,7491,51633,20,hybrid,1000,216,Mozambique,beta,779385.9328733573,1120.0,778131.9651133975,161,22.178553,0.016,1.0,0.016,1.0,3.366
3729,7495,7495,51633,20,hybrid,1000,216,Mozambique,beta,779207.068297238,948.916100448256,778672.4286413321,564,22.315199,0.016,1.0,0.016,1.0,3.366
3730,7496,7496,51633,20,hybrid,1000,216,Mozambique,beta,784606.5992256757,1020.0,783318.1673195194,229,22.277142,0.016,1.0,0.016,1.0,3.366
3731,7499,7499,51633,20,hybrid,1000,216,Mozambique,beta,784789.4559367587,1160.0,783356.9017187096,89,22.350548,0.016,1.0,0.016,1.0,3.366
3732,7500,7500,51633,20,hybrid,1000,216,Mozambique,beta,794695.1670094642,984.29981696,793836.022966716,5,22.404842,0.016,1.0,0.016,1.0,3.366
3734,7503,7503,51633,20,hybrid,1000,216,Mozambique,beta,785968.9717821795,900.0,785007.9944987483,520,22.389954,0.016,1.0,0.016,1.0,3.366
3736,7506,7506,51633,20,hybrid,1000,216,Mozambique,beta,773377.418613877,950.6993205379072,772146.8615495982,94,22.162148,0.016,1.0,0.016,1.0,3.366
3738,7510,7510,51633,20,hybrid,1000,216,Mozambique,beta,778622.003466327,1041.728,777606.8398315634,830,22.179596,0.016,1.0,0.016,1.0,3.366
3742,7521,7521,51633,20,hybrid,1000,216,Mozambique,alpha,925102.8592043236,1320.0,923749.9923425138,365,22.277594,0.016,1.67,0.02672,1.0,3.366
3744,7527,7527,51633,20,hybrid,1000,216,Mozambique,beta,781944.5800222789,1260.0,781106.2442853232,140,22.338642,0.016,1.0,0.016,1.0,3.366
3747,7532,7532,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
3750,7536,7536,51633,20,hybrid,1000,216,Mozambique,alpha,919234.0850937144,1100.0,918382.8140832224,620,22.21823,0.016,1.67,0.02672,1.0,3.366
3755,7543,7543,51633,20,hybrid,1000,216,Mozambique,beta,789550.4820841087,1280.0,788470.7004859424,486,22.248274,0.016,1.0,0.016,1.0,3.366
3757,7545,7545,51633,20,hybrid,1000,216,Mozambique,gamma,949759.103693631,1160.0,948488.5942514988,932,22.26178,0.016,2.0,0.032,1.0,3.366
3759,7550,7550,51633,20,hybrid,1000,216,Mozambique,beta,778075.8913887672,1200.0,776615.8275226257,423,22.230358,0.016,1.0,0.016,1.0,3.366
3761,7558,7558,51633,20,hybrid,1000,216,Mozambique,beta,782357.0548372758,904.29981696,781251.7730897309,971,22.29337,0.016,1.0,0.016,1.0,3.366
3765,7568,7568,51633,20,hybrid,1000,216,Mozambique,beta,793285.0454054646,1367.43008370688,792417.8398887801,574,22.497046,0.016,1.0,0.016,1.0,3.366
3766,7572,7572,51633,20,hybrid,1000,216,Mozambique,delta,961867.877190021,1140.0,960722.3224288464,756,22.295025,0.016,2.2,0.0352,1.0,3.366
3767,7573,7573,51633,20,hybrid,1000,216,Mozambique,beta,776860.6715742568,992.8391846454888,775991.6571366154,154,22.23254,0.016,1.0,0.016,1.0,3.366
3769,7580,7580,51633,20,hybrid,1000,216,Mozambique,beta,781179.1309359416,1020.0,780226.440931966,646,22.156279,0.016,1.0,0.016,1.0,3.366
3773,7588,7588,51633,20,hybrid,1000,216,Mozambique,beta,789954.6498164632,940.0,789015.5362685666,499,22.325794,0.016,1.0,0.016,1.0,3.366
3775,7591,7591,51633,20,hybrid,1000,216,Mozambique,beta,781251.9018786126,940.0,779847.9841792278,473,22.32002,0.016,1.0,0.016,1.0,3.366
3776,7593,7593,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
3777,7595,7595,51633,20,hybrid,1000,216,Mozambique,beta,779457.6550123496,1084.29981696,778479.946387439,969,22.279362,0.016,1.0,0.016,1.0,3.366
3779,7600,7600,51633,20,hybrid,1000,216,Mozambique,beta,788269.6830227945,1000.0,786998.1373418234,3,22.425438,0.016,1.0,0.016,1.0,3.366
3780,7601,7601,51633,20,hybrid,1000,216,Mozambique,beta,787308.5703785904,1000.0,786424.7307662644,851,22.335396,0.016,1.0,0.016,1.0,3.366
3782,7604,7604,51633,20,hybrid,1000,216,Mozambique,beta,794870.7881195568,929.91840370688,793727.5551925206,424,22.333933,0.016,1.0,0.016,1.0,3.366
3783,7606,7606,51633,20,hybrid,1000,216,Mozambique,beta,782327.5408373179,904.29981696,781429.4385978293,509,22.186543,0.016,1.0,0.016,1.0,3.366
3784,7611,7611,51633,20,hybrid,1000,216,Mozambique,beta,784518.9294256205,911.3276105349922,783508.2591453186,456,22.40821,0.016,1.0,0.016,1.0,3.366
3785,7613,7613,51633,20,hybrid,1000,216,Mozambique,delta,956522.5477573453,1180.0,955588.8096232212,358,22.188087,0.016,2.2,0.0352,1.0,3.366
3789,7624,7624,51633,20,hybrid,1000,216,Mozambique,beta,785531.385111783,935.4070215745865,784535.7529466008,378,22.293884,0.016,1.0,0.016,1.0,3.366
3791,7627,7627,51633,20,hybrid,1000,216,Mozambique,beta,782557.5932509277,1120.0,781070.0267817392,1000,22.333252,0.016,1.0,0.016,1.0,3.366
3792,7629,7629,51633,20,hybrid,1000,216,Mozambique,beta,781687.2010504233,948.916100448256,781079.3465989962,6,22.196218,0.016,1.0,0.016,1.0,3.366
3794,7632,7632,51633,20,hybrid,1000,216,Mozambique,beta,781577.2962816745,1172.8391846454888,780108.6038102868,927,22.44238,0.016,1.0,0.016,1.0,3.366
3795,7634,7634,51633,20,hybrid,1000,216,Mozambique,beta,780084.3557700242,1020.0,779164.5006355218,369,22.312412,0.016,1.0,0.016,1.0,3.366
3796,7638,7638,51633,20,hybrid,1000,216,Mozambique,beta,781813.9811185148,1024.29981696,780870.2626591027,805,22.318312,0.016,1.0,0.016,1.0,3.366
3801,7652,7652,51633,20,hybrid,1000,216,Mozambique,beta,791616.559930956,1038.4884258895036,790213.6851619453,903,22.298878,0.016,1.0,0.016,1.0,3.366
3803,7665,7665,51633,20,hybrid,1000,216,Mozambique,beta,785225.0836368473,920.0,784370.2441913894,406,22.263498,0.016,1.0,0.016,1.0,3.366
3804,7670,7670,51633,20,hybrid,1000,216,Mozambique,beta,782122.9149505025,1240.0,780801.125421037,172,22.282717,0.016,1.0,0.016,1.0,3.366
3808,7682,7682,51633,20,hybrid,1000,216,Mozambique,beta,776043.4243038878,1006.1917364224,775187.4554256336,785,22.205204,0.016,1.0,0.016,1.0,3.366
3809,7686,7686,51633,20,hybrid,1000,216,Mozambique,beta,781799.2887722835,1060.0,780253.945713773,884,22.414503,0.016,1.0,0.016,1.0,3.366
3812,7689,7689,51633,20,hybrid,1000,216,Mozambique,beta,777857.2950055923,788.916100448256,776649.3872428095,476,22.255611,0.016,1.0,0.016,1.0,3.366
3813,7690,7690,51633,20,hybrid,1000,216,Mozambique,gamma,946842.8100584656,1080.0,945927.968990512,261,22.278545,0.016,2.0,0.032,1.0,3.366
3815,7694,7694,51633,20,hybrid,1000,216,Mozambique,beta,781813.9811185148,1024.29981696,780870.2626591027,805,22.318312,0.016,1.0,0.016,1.0,3.366
3817,7698,7698,51633,20,hybrid,1000,216,Mozambique,delta,961898.6359294208,1400.0,960773.4713829876,584,22.344482,0.016,2.2,0.0352,1.0,3.366
3820,7702,7702,51633,20,hybrid,1000,216,Mozambique,alpha,918431.3546806728,1220.0,916911.1954441228,667,22.304869,0.016,1.67,0.02672,1.0,3.366
3822,7709,7709,51633,20,hybrid,1000,216,Mozambique,beta,782074.3231613697,1160.0,781096.1960187271,14,22.2673,0.016,1.0,0.016,1.0,3.366
3823,7710,7710,51633,20,hybrid,1000,216,Mozambique,delta,960586.520459114,940.0,959365.8487103542,427,22.309177,0.016,2.2,0.0352,1.0,3.366
3824,7712,7712,51633,20,hybrid,1000,216,Mozambique,beta,782460.9694487541,1200.0,781280.9336357348,441,22.373802,0.016,1.0,0.016,1.0,3.366
3825,7713,7713,51633,20,hybrid,1000,216,Mozambique,beta,784561.3466735118,1120.0,783589.1967352731,371,22.349592,0.016,1.0,0.016,1.0,3.366
3827,7715,7715,51633,20,hybrid,1000,216,Mozambique,beta,792137.1685014253,866.1917364224,791183.8683733147,734,22.338974,0.016,1.0,0.016,1.0,3.366
3828,7720,7720,51633,20,hybrid,1000,216,Mozambique,beta,782403.534915044,1040.0,781653.0724933476,182,22.376951,0.016,1.0,0.016,1.0,3.366
3829,7723,7723,51633,20,hybrid,1000,216,Mozambique,beta,788130.7456919958,1160.0,787474.6084837598,695,22.122562,0.016,1.0,0.016,1.0,3.366
3830,7725,7725,51633,20,hybrid,1000,216,Mozambique,beta,788525.594426926,1132.8391846454888,787188.7761866783,230,22.255648,0.016,1.0,0.016,1.0,3.366
3833,7735,7735,51633,20,hybrid,1000,216,Mozambique,beta,786924.6041314761,1120.0,785924.5099784369,831,22.308008,0.016,1.0,0.016,1.0,3.366
3835,7738,7738,51633,20,hybrid,1000,216,Mozambique,beta,784880.5447175473,1120.0,783732.7428561673,443,22.309341,0.016,1.0,0.016,1.0,3.366
3839,7743,7743,51633,20,hybrid,1000,216,Mozambique,beta,788524.7211578548,800.0,787720.1321263846,412,22.284384,0.016,1.0,0.016,1.0,3.366
3843,7754,7754,51633,20,hybrid,1000,216,Mozambique,beta,785992.1913990098,1300.0,784478.9431265702,757,22.244274,0.016,1.0,0.016,1.0,3.366
3844,7757,7757,51633,20,hybrid,1000,216,Mozambique,gamma,948533.1889362716,892.7740292391152,947791.531995932,537,22.35898,0.016,2.0,0.032,1.0,3.366
3845,7758,7758,51633,20,hybrid,1000,216,Mozambique,beta,787506.3649685768,935.0224425607496,786676.401300807,95,22.284136,0.016,1.0,0.016,1.0,3.366
3848,7764,7764,51633,20,hybrid,1000,216,Mozambique,beta,788130.7456919958,1160.0,787474.6084837598,695,22.122562,0.016,1.0,0.016,1.0,3.366
3850,7766,7766,51633,20,hybrid,1000,216,Mozambique,beta,784472.955468552,1200.0,783433.8944331531,501,22.314821,0.016,1.0,0.016,1.0,3.366
3852,7768,7768,51633,20,hybrid,1000,216,Mozambique,beta,789038.2094092018,998.4884258895036,787746.2514794932,344,22.377867,0.016,1.0,0.016,1.0,3.366
3854,7770,7770,51633,20,hybrid,1000,216,Mozambique,delta,961873.8484714418,1180.0,960741.0364938552,668,22.241173,0.016,2.2,0.0352,1.0,3.366
3855,7773,7773,51633,20,hybrid,1000,216,Mozambique,beta,789661.2403410819,1400.0,788078.8439991127,816,22.358105,0.016,1.0,0.016,1.0,3.366
3857,7776,7776,51633,20,hybrid,1000,216,Mozambique,beta,781512.8902550843,1280.0,780298.4581664726,542,22.399992,0.016,1.0,0.016,1.0,3.366
3858,7778,7778,51633,20,hybrid,1000,216,Mozambique,beta,782806.3377890342,1100.0,781181.0708862231,166,22.343601,0.016,1.0,0.016,1.0,3.366
3860,7784,7784,51633,20,hybrid,1000,216,Mozambique,beta,781386.987027372,955.4070215745865,780092.13345606,498,22.296268,0.016,1.0,0.016,1.0,3.366
3862,7787,7787,51633,20,hybrid,1000,216,Mozambique,beta,780489.4628143813,780.0,779548.1563927223,686,22.337748,0.016,1.0,0.016,1.0,3.366
3864,7789,7789,51633,20,hybrid,1000,216,Mozambique,beta,777988.8801895658,820.0,777280.9738522572,219,22.178621,0.016,1.0,0.016,1.0,3.366
3865,7790,7790,51633,20,hybrid,1000,216,Mozambique,beta,783770.0103795525,1220.0,782439.0862135661,364,22.208328,0.016,1.0,0.016,1.0,3.366
3870,7798,7798,51633,20,hybrid,1000,216,Mozambique,alpha,919234.0850937144,1100.0,918382.8140832224,620,22.21823,0.016,1.67,0.02672,1.0,3.366
3873,7807,7807,51633,20,hybrid,1000,216,Mozambique,beta,775535.6363787071,940.0,774273.5377593711,997,22.131557,0.016,1.0,0.016,1.0,3.366
3875,7809,7809,51633,20,hybrid,1000,216,Mozambique,beta,787924.0664393078,1140.0,786671.9351933834,353,22.42036,0.016,1.0,0.016,1.0,3.366
3877,7811,7811,51633,20,hybrid,1000,216,Mozambique,beta,788524.7211578548,800.0,787720.1321263846,412,22.284384,0.016,1.0,0.016,1.0,3.366
3881,7816,7816,51633,20,hybrid,1000,216,Mozambique,gamma,944391.389294807,1100.0,943216.9167872954,594,22.111395,0.016,2.0,0.032,1.0,3.366
3882,7817,7817,51633,20,hybrid,1000,216,Mozambique,beta,783672.9628994553,1078.4884258895036,782876.0989816627,762,22.233198,0.016,1.0,0.016,1.0,3.366
3883,7818,7818,51633,20,hybrid,1000,216,Mozambique,beta,782989.6213979388,1320.0,781653.7183804673,590,22.295029,0.016,1.0,0.016,1.0,3.366
3884,7819,7819,51633,20,hybrid,1000,216,Mozambique,beta,781361.0605940017,1005.159780352,780518.2882741616,973,22.362923,0.016,1.0,0.016,1.0,3.366
3893,7833,7833,51633,20,hybrid,1000,216,Mozambique,beta,775144.0907161685,1018.4884258895036,774186.3383972384,220,22.293095,0.016,1.0,0.016,1.0,3.366
3897,7839,7839,51633,20,hybrid,1000,216,Mozambique,beta,788598.0027630284,964.29981696,787236.2935062046,74,22.228868,0.016,1.0,0.016,1.0,3.366
3900,7848,7848,51633,20,hybrid,1000,216,Mozambique,beta,784242.4393712752,1100.0,782971.2950916357,75,22.373528,0.016,1.0,0.016,1.0,3.366
3906,7863,7863,51633,20,hybrid,1000,216,Mozambique,beta,782685.6281413727,1086.1201623119036,782093.803538928,413,22.213379,0.016,1.0,0.016,1.0,3.366
