,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
3615,7174,7174,51633,20,hybrid,1000,216,Oman,alpha,1005085.6965829948,1120.0,1003985.0641243358,768,29.841372,0.016,1.67,0.02672,1.0,7.017
3618,7181,7181,51633,20,hybrid,1000,216,Oman,alpha,1005644.4442630291,1740.0,1004011.5998975872,889,29.966997,0.016,1.67,0.02672,1.0,7.017
3619,7187,7187,51633,20,hybrid,1000,216,Oman,gamma,1014594.0288476482,1380.0000000000002,1013320.7670720464,284,29.81122,0.016,2.0,0.032,1.0,7.017
3620,7188,7188,51633,20,hybrid,1000,216,Oman,gamma,1012611.8876539284,1400.0,1011238.2351837844,192,29.958067,0.016,2.0,0.032,1.0,7.017
3622,7191,7191,51633,20,hybrid,1000,216,Oman,gamma,1013179.1236678248,1340.0,1011711.2296782264,24,30.043837,0.016,2.0,0.032,1.0,7.017
3625,7196,7196,51633,20,hybrid,1000,216,Oman,gamma,1013628.9947539988,1340.0,1012123.0941506244,873,29.831648,0.016,2.0,0.032,1.0,7.017
3626,7197,7197,51633,20,hybrid,1000,216,Oman,gamma,1014226.5892853612,1840.0,1012323.6137295244,206,29.946474,0.016,2.0,0.032,1.0,7.017
3627,7198,7198,51633,20,hybrid,1000,216,Oman,gamma,1013557.843087747,1440.0,1012123.3890161332,43,30.036951,0.016,2.0,0.032,1.0,7.017
3631,7202,7202,51633,20,hybrid,1000,216,Oman,beta,958527.1024273254,1520.0,957082.4052296836,140,30.023872,0.016,1.0,0.016,1.0,7.017
3634,7209,7209,51633,20,hybrid,1000,216,Oman,delta,1017582.3864606598,1440.0,1016066.263446516,839,29.911718,0.016,2.2,0.0352,1.0,7.017
3636,7212,7212,51633,20,hybrid,1000,216,Oman,beta,958863.743799754,1520.0000000000002,957280.3315597668,225,29.987902,0.016,1.0,0.016,1.0,7.017
3638,7214,7214,51633,20,hybrid,1000,216,Oman,gamma,1013866.7041435816,1440.0000000000002,1012593.7967785534,869,30.047667,0.016,2.0,0.032,1.0,7.017
3640,7218,7218,51633,20,hybrid,1000,216,Oman,gamma,1015413.9510592916,1540.0,1013997.2200180008,459,30.041891,0.016,2.0,0.032,1.0,7.017
3644,7225,7225,51633,20,hybrid,1000,216,Oman,gamma,1012858.364480954,1320.0,1011474.0577085076,11,29.891243,0.016,2.0,0.032,1.0,7.017
3645,7227,7227,51633,20,hybrid,1000,216,Oman,gamma,1014173.9267793804,1180.0,1012909.0882605442,248,29.945335,0.016,2.0,0.032,1.0,7.017
3651,7243,7243,51633,20,hybrid,1000,216,Oman,alpha,1004207.4172058632,1500.0,1002775.8193124166,824,30.09186,0.016,1.67,0.02672,1.0,7.017
3659,7257,7257,51633,20,hybrid,1000,216,Oman,gamma,1014659.7757369748,1400.0,1013472.726420744,629,29.922394,0.016,2.0,0.032,1.0,7.017
3660,7260,7260,51633,20,hybrid,1000,216,Oman,gamma,1014694.8987036578,1480.0,1013121.5904460012,348,30.032934,0.016,2.0,0.032,1.0,7.017
3661,7261,7261,51633,20,hybrid,1000,216,Oman,gamma,1014092.8302446384,1480.0,1012818.7767316576,136,29.994162,0.016,2.0,0.032,1.0,7.017
3662,7263,7263,51633,20,hybrid,1000,216,Oman,gamma,1015674.53625038,1660.0,1013730.5800874904,29,30.070993,0.016,2.0,0.032,1.0,7.017
3663,7264,7264,51633,20,hybrid,1000,216,Oman,beta,954183.8528997336,1660.0,952407.3952938518,343,29.919144,0.016,1.0,0.016,1.0,7.017
3664,7265,7265,51633,20,hybrid,1000,216,Oman,gamma,1014937.3522148808,1260.0,1013669.4782836074,849,30.132101,0.016,2.0,0.032,1.0,7.017
3667,7271,7271,51633,20,hybrid,1000,216,Oman,alpha,1004547.1974369118,1880.0,1002870.4262837794,216,30.059431,0.016,1.67,0.02672,1.0,7.017
3668,7272,7272,51633,20,hybrid,1000,216,Oman,gamma,1014373.654978786,1520.0,1012890.5911678936,740,29.947397,0.016,2.0,0.032,1.0,7.017
3669,7274,7274,51633,20,hybrid,1000,216,Oman,gamma,1015325.0531489212,1560.0,1013773.6606254588,858,29.887964,0.016,2.0,0.032,1.0,7.017
3670,7276,7276,51633,20,hybrid,1000,216,Oman,gamma,1013394.0197144152,1280.0,1012220.711424618,334,29.937439,0.016,2.0,0.032,1.0,7.017
3671,7277,7277,51633,20,hybrid,1000,216,Oman,gamma,1014083.3212890552,1460.0,1012677.8113669069,347,29.884563,0.016,2.0,0.032,1.0,7.017
3672,7281,7281,51633,20,hybrid,1000,216,Oman,gamma,1013755.146103755,1420.0,1012416.814745001,73,29.852144,0.016,2.0,0.032,1.0,7.017
3673,7285,7285,51633,20,hybrid,1000,216,Oman,gamma,1015020.6933612268,1320.0,1013798.8806258532,374,29.992207,0.016,2.0,0.032,1.0,7.017
3675,7293,7293,51633,20,hybrid,1000,216,Oman,beta,953654.5328481912,1624.29981696,952252.883964119,404,29.9467,0.016,1.0,0.016,1.0,7.017
3677,7297,7297,51633,20,hybrid,1000,216,Oman,gamma,1014056.8489011414,1420.0,1012478.2035655488,295,30.073778,0.016,2.0,0.032,1.0,7.017
3679,7299,7299,51633,20,hybrid,1000,216,Oman,gamma,1014492.397731076,1340.0,1012967.1070784716,550,29.991758,0.016,2.0,0.032,1.0,7.017
3681,7305,7305,51633,20,hybrid,1000,216,Oman,gamma,1015325.0531489212,1560.0,1013773.6606254588,858,29.887964,0.016,2.0,0.032,1.0,7.017
3684,7309,7309,51633,20,hybrid,1000,216,Oman,gamma,1014581.4343565376,1220.0,1013256.3130626148,672,29.985983,0.016,2.0,0.032,1.0,7.017
3685,7311,7311,51633,20,hybrid,1000,216,Oman,delta,1016927.6209519164,1340.0,1015461.8551693016,840,29.996693,0.016,2.2,0.0352,1.0,7.017
3686,7313,7313,51633,20,hybrid,1000,216,Oman,gamma,1014792.0609453636,1600.0,1013232.9256145536,239,29.88971,0.016,2.0,0.032,1.0,7.017
3689,7318,7318,51633,20,hybrid,1000,216,Oman,gamma,1013576.2147349088,1540.0,1012017.5255515138,58,29.975555,0.016,2.0,0.032,1.0,7.017
3690,7321,7321,51633,20,hybrid,1000,216,Oman,gamma,1013492.7855118264,1520.0,1012089.0789495968,462,29.932749,0.016,2.0,0.032,1.0,7.017
3691,7325,7325,51633,20,hybrid,1000,216,Oman,gamma,1014111.6105343858,1300.0,1012845.8687392812,834,30.006914,0.016,2.0,0.032,1.0,7.017
3696,7336,7336,51633,20,hybrid,1000,216,Oman,delta,1017002.383267845,1240.0,1015662.1919167796,306,29.91509,0.016,2.2,0.0352,1.0,7.017
3699,7342,7342,51633,20,hybrid,1000,216,Oman,gamma,1014782.6415138572,1360.0,1013406.0406970336,829,29.98575,0.016,2.0,0.032,1.0,7.017
3701,7345,7345,51633,20,hybrid,1000,216,Oman,gamma,1014406.6209696376,1440.0,1013232.3370985928,326,29.995926,0.016,2.0,0.032,1.0,7.017
3702,7346,7346,51633,20,hybrid,1000,216,Oman,gamma,1014286.7423610862,1240.0,1013170.1495553084,923,29.983315,0.016,2.0,0.032,1.0,7.017
3704,7350,7350,51633,20,hybrid,1000,216,Oman,delta,1017214.2541333536,1760.0,1015558.8342281646,800,30.030083,0.016,2.2,0.0352,1.0,7.017
3705,7351,7351,51633,20,hybrid,1000,216,Oman,gamma,1013864.0016466425,1240.0000000000002,1012454.171582267,761,29.968992,0.016,2.0,0.032,1.0,7.017
3706,7354,7354,51633,20,hybrid,1000,216,Oman,delta,1017319.981988129,1480.0,1015709.9966353812,180,29.930876,0.016,2.2,0.0352,1.0,7.017
3709,7358,7358,51633,20,hybrid,1000,216,Oman,gamma,1014899.571595828,1320.0,1013720.1935761424,33,30.05137,0.016,2.0,0.032,1.0,7.017
3712,7366,7366,51633,20,hybrid,1000,216,Oman,beta,953288.4402192468,1500.0,952098.3395218992,219,29.859022,0.016,1.0,0.016,1.0,7.017
3713,7370,7370,51633,20,hybrid,1000,216,Oman,gamma,1013913.6604799372,1440.0,1012577.148260454,504,29.791994,0.016,2.0,0.032,1.0,7.017
3714,7371,7371,51633,20,hybrid,1000,216,Oman,gamma,1013922.7814502772,1360.0,1012586.6963046888,662,29.878963,0.016,2.0,0.032,1.0,7.017
3715,7376,7376,51633,20,hybrid,1000,216,Oman,gamma,1014622.8147589434,1340.0,1013342.2528299652,776,29.996387,0.016,2.0,0.032,1.0,7.017
3717,7381,7381,51633,20,hybrid,1000,216,Oman,gamma,1014393.166933828,1540.0000000000002,1013166.334916558,263,29.843317,0.016,2.0,0.032,1.0,7.017
3718,7383,7383,51633,20,hybrid,1000,216,Oman,alpha,1003605.2319869543,1340.0,1002182.7479804782,2,29.819454,0.016,1.67,0.02672,1.0,7.017
3719,7384,7384,51633,20,hybrid,1000,216,Oman,gamma,1012968.8054385626,1340.0,1011644.7755503772,645,29.929691,0.016,2.0,0.032,1.0,7.017
3724,7395,7395,51633,20,hybrid,1000,216,Oman,gamma,1015325.0531489212,1560.0,1013773.6606254588,858,29.887964,0.016,2.0,0.032,1.0,7.017
3730,7414,7414,51633,20,hybrid,1000,216,Oman,beta,955630.6851708036,1327.43008370688,953878.1401889952,114,30.006948,0.016,1.0,0.016,1.0,7.017
3731,7415,7415,51633,20,hybrid,1000,216,Oman,gamma,1013567.1780755204,1620.0,1011927.3678694982,48,29.930935,0.016,2.0,0.032,1.0,7.017
3734,7423,7423,51633,20,hybrid,1000,216,Oman,gamma,1012926.6254212464,1540.0,1011532.9991612828,20,29.96757,0.016,2.0,0.032,1.0,7.017
3735,7425,7425,51633,20,hybrid,1000,216,Oman,gamma,1013598.705279716,1100.0,1012393.1676371532,930,29.95815,0.016,2.0,0.032,1.0,7.017
3736,7426,7426,51633,20,hybrid,1000,216,Oman,alpha,1005720.9859880595,1260.0,1004520.225483078,208,30.010332,0.016,1.67,0.02672,1.0,7.017
3739,7430,7430,51633,20,hybrid,1000,216,Oman,gamma,1014517.1692896714,1440.0,1012998.1775331747,465,30.019588,0.016,2.0,0.032,1.0,7.017
3740,7431,7431,51633,20,hybrid,1000,216,Oman,gamma,1014808.3771715824,1300.0,1013450.9530202314,354,30.00925,0.016,2.0,0.032,1.0,7.017
3742,7433,7433,51633,20,hybrid,1000,216,Oman,gamma,1012861.8696837376,1820.0,1010996.8585666886,50,29.876024,0.016,2.0,0.032,1.0,7.017
3744,7444,7444,51633,20,hybrid,1000,216,Oman,beta,957046.6892707387,1347.43013167416,955811.1318559374,744,30.124979,0.016,1.0,0.016,1.0,7.017
3748,7452,7452,51633,20,hybrid,1000,216,Oman,gamma,1014550.129301887,1540.0,1013001.4866564794,887,29.9755,0.016,2.0,0.032,1.0,7.017
3749,7454,7454,51633,20,hybrid,1000,216,Oman,gamma,1014593.3862842624,1460.0,1013138.4725488746,562,29.905535,0.016,2.0,0.032,1.0,7.017
3750,7455,7455,51633,20,hybrid,1000,216,Oman,gamma,1014848.1563138916,1460.0,1013361.3976293224,62,30.024902,0.016,2.0,0.032,1.0,7.017
3757,7475,7475,51633,20,hybrid,1000,216,Oman,gamma,1012870.2452083428,1500.0,1011361.7055529768,558,29.98828,0.016,2.0,0.032,1.0,7.017
3759,7480,7480,51633,20,hybrid,1000,216,Oman,gamma,1014312.5420444702,1760.0,1012728.5617032308,566,29.929394,0.016,2.0,0.032,1.0,7.017
3760,7481,7481,51633,20,hybrid,1000,216,Oman,delta,1018498.3261995648,1940.0,1016401.8371735096,359,30.053043,0.016,2.2,0.0352,1.0,7.017
3765,7493,7493,51633,20,hybrid,1000,216,Oman,gamma,1014214.8294232944,1640.0,1012628.1310842346,642,29.95236,0.016,2.0,0.032,1.0,7.017
3766,7497,7497,51633,20,hybrid,1000,216,Oman,gamma,1013659.1936147012,1480.0,1012127.8987148544,572,29.86959,0.016,2.0,0.032,1.0,7.017
3768,7501,7501,51633,20,hybrid,1000,216,Oman,delta,1018584.3903317834,1280.0,1017260.9644967868,974,30.064419,0.016,2.2,0.0352,1.0,7.017
3772,7511,7511,51633,20,hybrid,1000,216,Oman,gamma,1014663.767660541,1600.0,1013083.187509845,375,30.025703,0.016,2.0,0.032,1.0,7.017
3775,7515,7515,51633,20,hybrid,1000,216,Oman,gamma,1013765.3263104667,1460.0000000000002,1012202.7633892656,30,29.812227,0.016,2.0,0.032,1.0,7.017
3778,7519,7519,51633,20,hybrid,1000,216,Oman,gamma,1014386.1337985696,1280.0,1013237.6543549284,913,29.934275,0.016,2.0,0.032,1.0,7.017
3781,7525,7525,51633,20,hybrid,1000,216,Oman,gamma,1015658.5481062112,1500.0,1014158.8400944752,450,30.022308,0.016,2.0,0.032,1.0,7.017
3782,7526,7526,51633,20,hybrid,1000,216,Oman,gamma,1013985.5211513932,1275.047632228015,1012622.5767551222,701,29.934195,0.016,2.0,0.032,1.0,7.017
3783,7528,7528,51633,20,hybrid,1000,216,Oman,gamma,1014598.0076418294,1780.0,1013077.3841951962,940,30.015785,0.016,2.0,0.032,1.0,7.017
3785,7533,7533,51633,20,hybrid,1000,216,Oman,delta,1017877.7056189126,1540.0,1016320.494046972,435,29.900187,0.016,2.2,0.0352,1.0,7.017
3788,7546,7546,51633,20,hybrid,1000,216,Oman,gamma,1014701.6501044766,1640.0,1013176.0988936052,507,30.03744,0.016,2.0,0.032,1.0,7.017
3790,7549,7549,51633,20,hybrid,1000,216,Oman,gamma,1012911.0787892252,1460.0,1011402.3791414772,578,30.014172,0.016,2.0,0.032,1.0,7.017
3791,7551,7551,51633,20,hybrid,1000,216,Oman,delta,1016582.7828324452,1400.0,1015278.6201727092,716,29.803162,0.016,2.2,0.0352,1.0,7.017
3793,7554,7554,51633,20,hybrid,1000,216,Oman,gamma,1015413.9510592916,1540.0,1013997.2200180008,459,30.041891,0.016,2.0,0.032,1.0,7.017
3794,7555,7555,51633,20,hybrid,1000,216,Oman,gamma,1014381.1285381096,1280.0,1013171.7439052232,57,29.941463,0.016,2.0,0.032,1.0,7.017
3797,7559,7559,51633,20,hybrid,1000,216,Oman,gamma,1014083.1137571634,1620.0,1012526.7156283456,538,29.833326,0.016,2.0,0.032,1.0,7.017
3807,7576,7576,51633,20,hybrid,1000,216,Oman,gamma,1014222.6008133816,1240.0,1013100.016913237,760,30.020105,0.016,2.0,0.032,1.0,7.017
3808,7577,7577,51633,20,hybrid,1000,216,Oman,beta,958092.9840980228,1420.0,956812.9503674558,387,29.992046,0.016,1.0,0.016,1.0,7.017
3811,7582,7582,51633,20,hybrid,1000,216,Oman,gamma,1013887.4561673164,1720.0,1012026.5577389704,331,29.92043,0.016,2.0,0.032,1.0,7.017
3813,7584,7584,51633,20,hybrid,1000,216,Oman,gamma,1012285.3224477008,1760.0,1010561.740840796,153,29.800726,0.016,2.0,0.032,1.0,7.017
3815,7590,7590,51633,20,hybrid,1000,216,Oman,delta,1017653.8759582352,1560.0,1016207.7300955378,147,29.978828,0.016,2.2,0.0352,1.0,7.017
3816,7592,7592,51633,20,hybrid,1000,216,Oman,alpha,1006080.182356876,1140.0,1004838.9597232882,481,30.033512,0.016,1.67,0.02672,1.0,7.017
3817,7594,7594,51633,20,hybrid,1000,216,Oman,gamma,1015248.5184909352,1540.0,1013670.4158641864,36,29.971842,0.016,2.0,0.032,1.0,7.017
3818,7596,7596,51633,20,hybrid,1000,216,Oman,gamma,1013337.8150498172,1540.0,1011837.8444042188,54,30.013552,0.016,2.0,0.032,1.0,7.017
3819,7597,7597,51633,20,hybrid,1000,216,Oman,gamma,1015154.2027060516,1320.0,1013801.9176792356,891,29.999693,0.016,2.0,0.032,1.0,7.017
3821,7603,7603,51633,20,hybrid,1000,216,Oman,gamma,1013907.8139607676,1400.0,1012552.1642611034,706,30.076189,0.016,2.0,0.032,1.0,7.017
3823,7607,7607,51633,20,hybrid,1000,216,Oman,gamma,1012828.8183499604,1580.0,1011123.014157358,307,29.86478,0.016,2.0,0.032,1.0,7.017
3824,7608,7608,51633,20,hybrid,1000,216,Oman,gamma,1013408.5788755338,1600.0,1011688.1477802632,245,29.961678,0.016,2.0,0.032,1.0,7.017
3826,7610,7610,51633,20,hybrid,1000,216,Oman,delta,1017041.0082265254,1540.0,1015642.5811380078,569,29.95192,0.016,2.2,0.0352,1.0,7.017
3827,7612,7612,51633,20,hybrid,1000,216,Oman,gamma,1014780.5403237864,1520.0,1013179.9888572664,821,30.030945,0.016,2.0,0.032,1.0,7.017
3828,7614,7614,51633,20,hybrid,1000,216,Oman,gamma,1013650.458826162,1640.0,1012197.0166045544,110,29.843584,0.016,2.0,0.032,1.0,7.017
3830,7616,7616,51633,20,hybrid,1000,216,Oman,gamma,1013654.3280565132,1660.0,1012025.4795686048,939,29.899431,0.016,2.0,0.032,1.0,7.017
3833,7620,7620,51633,20,hybrid,1000,216,Oman,gamma,1014069.0829275156,1640.0,1012485.4706508012,105,29.942108,0.016,2.0,0.032,1.0,7.017
3836,7628,7628,51633,20,hybrid,1000,216,Oman,beta,956960.2106990396,1380.0,955780.1618725453,896,29.922676,0.016,1.0,0.016,1.0,7.017
3838,7633,7633,51633,20,hybrid,1000,216,Oman,gamma,1014628.183405075,1440.0,1013203.3638898424,576,30.015549,0.016,2.0,0.032,1.0,7.017
3840,7636,7636,51633,20,hybrid,1000,216,Oman,gamma,1014260.0280852208,1420.0,1012999.1099499054,187,30.030415,0.016,2.0,0.032,1.0,7.017
3841,7637,7637,51633,20,hybrid,1000,216,Oman,gamma,1015674.53625038,1660.0,1013730.5800874904,29,30.070993,0.016,2.0,0.032,1.0,7.017
3843,7641,7641,51633,20,hybrid,1000,216,Oman,gamma,1012571.5976194964,1520.0,1011257.7095767736,297,29.894814,0.016,2.0,0.032,1.0,7.017
3849,7650,7650,51633,20,hybrid,1000,216,Oman,gamma,1014737.5602512744,1560.0,1013365.489407522,689,29.965563,0.016,2.0,0.032,1.0,7.017
3852,7654,7654,51633,20,hybrid,1000,216,Oman,alpha,1006168.7139258074,1780.0,1004434.9488091386,271,29.97101,0.016,1.67,0.02672,1.0,7.017
3853,7655,7655,51633,20,hybrid,1000,216,Oman,alpha,1005587.2459511706,1500.0,1004195.8044733698,78,29.949635,0.016,1.67,0.02672,1.0,7.017
3855,7657,7657,51633,20,hybrid,1000,216,Oman,gamma,1012898.350668488,1500.0,1011480.9005200794,750,29.867401,0.016,2.0,0.032,1.0,7.017
3856,7658,7658,51633,20,hybrid,1000,216,Oman,delta,1017357.6580786176,1520.0,1015908.6676261072,768,29.841372,0.016,2.2,0.0352,1.0,7.017
3857,7659,7659,51633,20,hybrid,1000,216,Oman,gamma,1013016.5467472916,1340.0,1011796.644628341,670,29.913994,0.016,2.0,0.032,1.0,7.017
3859,7661,7661,51633,20,hybrid,1000,216,Oman,gamma,1013736.205721498,1560.0,1012204.5129003983,458,29.88076,0.016,2.0,0.032,1.0,7.017
3863,7667,7667,51633,20,hybrid,1000,216,Oman,gamma,1015556.1362162296,1400.0,1014086.7756903784,643,29.984821,0.016,2.0,0.032,1.0,7.017
3868,7673,7673,51633,20,hybrid,1000,216,Oman,gamma,1014414.4625373113,1500.0,1012941.6748611022,499,29.97532,0.016,2.0,0.032,1.0,7.017
3870,7677,7677,51633,20,hybrid,1000,216,Oman,gamma,1014312.5420444702,1760.0,1012728.5617032308,566,29.929394,0.016,2.0,0.032,1.0,7.017
3872,7680,7680,51633,20,hybrid,1000,216,Oman,gamma,1013031.3230466406,1180.0,1011780.433524027,640,30.001167,0.016,2.0,0.032,1.0,7.017
3873,7681,7681,51633,20,hybrid,1000,216,Oman,delta,1017336.0157182452,1520.0,1016054.374691256,812,29.843885,0.016,2.2,0.0352,1.0,7.017
3874,7683,7683,51633,20,hybrid,1000,216,Oman,beta,955670.5734768644,1040.0,954624.4216011388,30,29.812227,0.016,1.0,0.016,1.0,7.017
3875,7684,7684,51633,20,hybrid,1000,216,Oman,alpha,1005786.7343779912,1500.0,1004216.6758725198,484,29.914444,0.016,1.67,0.02672,1.0,7.017
3880,7697,7697,51633,20,hybrid,1000,216,Oman,alpha,1006551.903032298,1780.0,1004866.876697528,312,29.901497,0.016,1.67,0.02672,1.0,7.017
3881,7701,7701,51633,20,hybrid,1000,216,Oman,gamma,1015423.279148084,1440.0,1014046.9809258438,705,30.074228,0.016,2.0,0.032,1.0,7.017
3883,7704,7704,51633,20,hybrid,1000,216,Oman,gamma,1014758.0465892758,1340.0,1013282.678662249,982,30.063522,0.016,2.0,0.032,1.0,7.017
3884,7705,7705,51633,20,hybrid,1000,216,Oman,beta,954497.8130688556,1380.0,953041.477921558,419,29.909607,0.016,1.0,0.016,1.0,7.017
3885,7707,7707,51633,20,hybrid,1000,216,Oman,beta,956307.0877771012,1380.0,954589.3671434054,680,29.759033,0.016,1.0,0.016,1.0,7.017
3886,7708,7708,51633,20,hybrid,1000,216,Oman,gamma,1014497.1833843148,1860.0,1012563.3840507476,751,30.04819,0.016,2.0,0.032,1.0,7.017
3887,7711,7711,51633,20,hybrid,1000,216,Oman,gamma,1015012.282264251,1620.0,1013431.1242244216,665,29.941023,0.016,2.0,0.032,1.0,7.017
3888,7716,7716,51633,20,hybrid,1000,216,Oman,beta,962781.3113509264,1480.0,961605.9918626056,45,30.094002,0.016,1.0,0.016,1.0,7.017
3889,7717,7717,51633,20,hybrid,1000,216,Oman,gamma,1013875.8232796496,1180.0,1012877.273725831,417,29.867607,0.016,2.0,0.032,1.0,7.017
3890,7718,7718,51633,20,hybrid,1000,216,Oman,delta,1017444.7502604212,1740.0,1015862.8874025162,878,29.949335,0.016,2.2,0.0352,1.0,7.017
3891,7719,7719,51633,20,hybrid,1000,216,Oman,gamma,1013036.5687159944,1560.0,1011555.1047236765,464,29.88213,0.016,2.0,0.032,1.0,7.017
3892,7721,7721,51633,20,hybrid,1000,216,Oman,gamma,1014140.0786181472,1300.0,1012746.3496443842,309,29.79304,0.016,2.0,0.032,1.0,7.017
3893,7722,7722,51633,20,hybrid,1000,216,Oman,gamma,1013061.4016934832,1460.0,1011770.3017678412,676,29.85238,0.016,2.0,0.032,1.0,7.017
3896,7727,7727,51633,20,hybrid,1000,216,Oman,beta,960421.1494354326,1340.0,959197.0774439506,308,29.843126,0.016,1.0,0.016,1.0,7.017
3898,7731,7731,51633,20,hybrid,1000,216,Oman,gamma,1014598.0076418294,1780.0,1013077.3841951962,940,30.015785,0.016,2.0,0.032,1.0,7.017
3899,7732,7732,51633,20,hybrid,1000,216,Oman,gamma,1013737.1693569628,1520.0,1012208.8736691796,573,29.987127,0.016,2.0,0.032,1.0,7.017
3900,7733,7733,51633,20,hybrid,1000,216,Oman,gamma,1013505.0460732316,1680.0,1011860.2117972396,56,29.971992,0.016,2.0,0.032,1.0,7.017
3901,7734,7734,51633,20,hybrid,1000,216,Oman,gamma,1013908.1317709328,1440.0,1012691.0691388733,162,29.92242,0.016,2.0,0.032,1.0,7.017
3902,7737,7737,51633,20,hybrid,1000,216,Oman,gamma,1014262.3110994244,1460.0,1012748.2723167194,272,29.980448,0.016,2.0,0.032,1.0,7.017
3905,7746,7746,51633,20,hybrid,1000,216,Oman,gamma,1014226.5892853612,1840.0,1012323.6137295244,206,29.946474,0.016,2.0,0.032,1.0,7.017
3906,7747,7747,51633,20,hybrid,1000,216,Oman,beta,960445.9156015166,1140.0,958924.942958796,364,29.918182,0.016,1.0,0.016,1.0,7.017
3907,7748,7748,51633,20,hybrid,1000,216,Oman,alpha,1006520.5684697276,1440.0,1005202.8929885356,514,30.101994,0.016,1.67,0.02672,1.0,7.017
3909,7751,7751,51633,20,hybrid,1000,216,Oman,gamma,1013978.8799573454,1960.0,1012119.5986293652,419,29.909607,0.016,2.0,0.032,1.0,7.017
3910,7753,7753,51633,20,hybrid,1000,216,Oman,delta,1017194.606199236,1640.0,1015504.0148806792,284,29.81122,0.016,2.2,0.0352,1.0,7.017
3911,7755,7755,51633,20,hybrid,1000,216,Oman,gamma,1015582.9015288042,1420.0,1013974.2660387008,67,30.067505,0.016,2.0,0.032,1.0,7.017
3913,7759,7759,51633,20,hybrid,1000,216,Oman,gamma,1013807.094997104,1780.0,1012077.642571291,702,29.913157,0.016,2.0,0.032,1.0,7.017
3915,7761,7761,51633,20,hybrid,1000,216,Oman,gamma,1014720.2471462,1400.0,1013166.0288903592,183,30.075039,0.016,2.0,0.032,1.0,7.017
3916,7771,7771,51633,20,hybrid,1000,216,Oman,beta,958557.4150774296,1200.0,957303.6194557224,612,30.0779,0.016,1.0,0.016,1.0,7.017
3919,7777,7777,51633,20,hybrid,1000,216,Oman,alpha,1005626.24970936,1720.0,1003749.7193218227,295,30.073778,0.016,1.67,0.02672,1.0,7.017
3924,7786,7786,51633,20,hybrid,1000,216,Oman,gamma,1015358.6074849826,1260.0,1014020.502492288,932,29.967962,0.016,2.0,0.032,1.0,7.017
3926,7794,7794,51633,20,hybrid,1000,216,Oman,gamma,1013572.4960763945,1520.0,1011909.7628547514,195,29.90022,0.016,2.0,0.032,1.0,7.017
3928,7801,7801,51633,20,hybrid,1000,216,Oman,gamma,1014737.463733577,1140.0,1013601.6419087,990,29.991415,0.016,2.0,0.032,1.0,7.017
3929,7802,7802,51633,20,hybrid,1000,216,Oman,gamma,1015641.7480770744,1660.0,1014091.9498537404,790,30.031216,0.016,2.0,0.032,1.0,7.017
3933,7806,7806,51633,20,hybrid,1000,216,Oman,gamma,1013755.3089428789,1280.0,1012454.913038184,607,29.982681,0.016,2.0,0.032,1.0,7.017
3939,7832,7832,51633,20,hybrid,1000,216,Oman,delta,1017112.123148677,1540.0,1015805.3335687324,187,30.030415,0.016,2.2,0.0352,1.0,7.017
3941,7838,7838,51633,20,hybrid,1000,216,Oman,gamma,1014289.9519084954,1320.0,1012936.379109968,525,29.900347,0.016,2.0,0.032,1.0,7.017
3945,7844,7844,51633,20,hybrid,1000,216,Oman,delta,1017945.6815198148,1440.0,1016483.7401987024,794,30.076242,0.016,2.2,0.0352,1.0,7.017
3947,7847,7847,51633,20,hybrid,1000,216,Oman,gamma,1014132.9504338372,1320.0,1012868.3898237428,987,30.023577,0.016,2.0,0.032,1.0,7.017
3948,7849,7849,51633,20,hybrid,1000,216,Oman,gamma,1015046.4083515208,1660.0,1013368.2609765212,262,29.831045,0.016,2.0,0.032,1.0,7.017
3951,7854,7854,51633,20,hybrid,1000,216,Oman,gamma,1014598.0076418294,1780.0,1013077.3841951962,940,30.015785,0.016,2.0,0.032,1.0,7.017
3963,7876,7876,51633,20,hybrid,1000,216,Oman,gamma,1013037.8542997364,1420.0,1011751.1665998192,582,29.999695,0.016,2.0,0.032,1.0,7.017
3968,7885,7885,51633,20,hybrid,1000,216,Oman,delta,1017023.208091872,1480.0,1015550.9542867462,50,29.876024,0.016,2.2,0.0352,1.0,7.017
3970,7887,7887,51633,20,hybrid,1000,216,Oman,gamma,1014745.6083368432,1540.0,1013264.2418373557,152,30.080502,0.016,2.0,0.032,1.0,7.017
3971,7888,7888,51633,20,hybrid,1000,216,Oman,gamma,1013591.0190330188,1380.0,1012211.1005252422,370,29.876963,0.016,2.0,0.032,1.0,7.017
3973,7896,7896,51633,20,hybrid,1000,216,Oman,gamma,1014103.7296193676,1480.0,1012563.584696276,415,30.04964,0.016,2.0,0.032,1.0,7.017
3974,7897,7897,51633,20,hybrid,1000,216,Oman,gamma,1015413.9510592916,1540.0,1013997.2200180008,459,30.041891,0.016,2.0,0.032,1.0,7.017
3977,7901,7901,51633,20,hybrid,1000,216,Oman,gamma,1013739.4126560256,1440.0,1012586.8160376728,53,30.111738,0.016,2.0,0.032,1.0,7.017
3979,7908,7908,51633,20,hybrid,1000,216,Oman,gamma,1013477.2715391224,1500.0,1012044.4312011212,513,29.997168,0.016,2.0,0.032,1.0,7.017
