,G_Na,G_si,G_K,G_K1,G_Kp,G_b,max_voltage,rest_voltage,max_voltage_gradient,dome_voltage,APD50,APD90
92,21.427696711239868,0.07082577445705455,0.2640520689601793,0.4817803488109855,0.014024084996155362,0.03296350400901091,46.3267835158729,-84.3801107371,63.68524887222722,15.107298007330805,297,405
93,26.865270962194508,0.09777105978694717,0.31124500270308,0.7511427286315469,0.01941030792497346,0.04329364950742746,48.81015047549293,-84.3801107371,65.26597134066091,6.905073872569693,233,321
94,24.696220995257374,0.07279640189769408,0.3298041031706027,0.5403117530531352,0.020553133612251796,0.0387987155293031,48.61473241325179,-84.3801107371,64.75288621164064,8.329045008666778,241,341
95,22.89747880530793,0.0756164773341368,0.2636663213932493,0.5701882053852544,0.020978271488209202,0.0444652544496358,47.02234452884453,-84.3801107371,63.83124269041044,5.908406206897689,250,356
96,19.41459219313362,0.08275496425224912,0.2462586058309403,0.7295059571136473,0.01618892254792491,0.03530320273680465,41.931391545641674,-84.3801107371,62.06278377629858,11.831678401585854,306,388
97,22.43123181991282,0.09323049587875183,0.21705933789337478,0.7147433272748807,0.020460316710469658,0.039156784592472224,45.36843059505705,-84.3801107371,63.62666317902521,8.542745555412855,296,396
98,22.229804031036906,0.0780944119795957,0.23672939231978402,0.5344329509958916,0.022304357694898025,0.04576460314736336,46.68204198930408,-84.3801107371,63.46549469294123,5.081314962851507,256,373
99,24.939090039259526,0.10043221274281819,0.2137324969437516,0.6705082114454552,0.022172046819490893,0.04055920041211278,47.80650868910779,-84.3801107371,64.69547226670932,7.562099295433905,286,397
100,25.0682341742467,0.07965840142823874,0.3229029728299257,0.50807400632487,0.013816328995416653,0.03333642389564695,49.29055043867334,-84.3801107371,65.23160760413971,14.86827003041113,262,360
101,21.379852362654937,0.07070489826936323,0.33610841748325554,0.7472705896066411,0.0209148695379975,0.04859539458493453,44.33603669821602,-84.3801107371,62.84125882890608,3.4765781341792903,217,297
102,22.00329821596368,0.07492874867131977,0.2477006564589938,0.6698313057575792,0.01857110127317611,0.03571148943436415,45.2414198240916,-84.3801107371,63.58235596174343,10.854608858873402,296,390
103,26.052309838654978,0.10465375859882439,0.2930168913177979,0.5832199790337551,0.018332387523996786,0.03638807198844229,49.29686750635644,-84.3801107371,65.35082007874618,10.751631869029511,263,364
